"tab_code","表章項目","cat01_code","労働力状態３区分_時系列","cat02_code","男女_時系列","area_code","地域_時系列","time_code","時間軸（調査年）","unit","value"
"320","15歳以上人口","100","総数","100","総数","18000","福井県","1985000000","1985年","人","641473"
"320","15歳以上人口","100","総数","100","総数","18000","福井県","1990000000","1990年","人","667237"
"320","15歳以上人口","100","総数","100","総数","18000","福井県","1995000000","1995年","人","686320"
"320","15歳以上人口","100","総数","100","総数","18000","福井県","2000000000","2000年","人","698506"
"320","15歳以上人口","100","総数","100","総数","18000","福井県","2005000000","2005年","人","699359"
"320","15歳以上人口","100","総数","100","総数","18000","福井県","2010000000","2010年","人","686351"
"320","15歳以上人口","100","総数","100","総数","18000","福井県","2015000000","2015年","人","673817"
"320","15歳以上人口","100","総数","100","総数","18000","福井県","2020000000","2020年","人","660668"
"320","15歳以上人口","100","総数","100","総数","18000","福井県","2015000010","2015年_不詳補完値","人","673817"
"320","15歳以上人口","100","総数","100","総数","18000","福井県","2020000010","2020年_不詳補完値","人","660668"
"320","15歳以上人口","100","総数","100","総数","19000","山梨県","1950000000","1950年","人","531921"
"320","15歳以上人口","100","総数","100","総数","19000","山梨県","1955000000","1955年","人","529059"
"320","15歳以上人口","100","総数","100","総数","19000","山梨県","1960000000","1960年","人","535335"
"320","15歳以上人口","100","総数","100","総数","19000","山梨県","1965000000","1965年","人","553413"
"320","15歳以上人口","100","総数","100","総数","19000","山梨県","1970000000","1970年","人","573580"
"320","15歳以上人口","100","総数","100","総数","19000","山梨県","1975000000","1975年","人","595840"
"320","15歳以上人口","100","総数","100","総数","19000","山梨県","1980000000","1980年","人","621909"
"320","15歳以上人口","100","総数","100","総数","19000","山梨県","1985000000","1985年","人","659949"
"320","15歳以上人口","100","総数","100","総数","19000","山梨県","1990000000","1990年","人","696388"
"320","15歳以上人口","100","総数","100","総数","19000","山梨県","1995000000","1995年","人","735869"
"320","15歳以上人口","100","総数","100","総数","19000","山梨県","2000000000","2000年","人","750347"
"320","15歳以上人口","100","総数","100","総数","19000","山梨県","2005000000","2005年","人","756075"
"320","15歳以上人口","100","総数","100","総数","19000","山梨県","2010000000","2010年","人","743036"
"320","15歳以上人口","100","総数","100","総数","19000","山梨県","2015000000","2015年","人","723389"
"320","15歳以上人口","100","総数","100","総数","19000","山梨県","2020000000","2020年","人","699517"
"320","15歳以上人口","100","総数","100","総数","19000","山梨県","2015000010","2015年_不詳補完値","人","723389"
"320","15歳以上人口","100","総数","100","総数","19000","山梨県","2020000010","2020年_不詳補完値","人","699517"
"320","15歳以上人口","100","総数","100","総数","20000","長野県","1950000000","1950年","人","1390531"
"320","15歳以上人口","100","総数","100","総数","20000","長野県","1955000000","1955年","人","1365888"
"320","15歳以上人口","100","総数","100","総数","20000","長野県","1960000000","1960年","人","1409684"
"320","15歳以上人口","100","総数","100","総数","20000","長野県","1965000000","1965年","人","1473305"
"320","15歳以上人口","100","総数","100","総数","20000","長野県","1970000000","1970年","人","1507384"
"320","15歳以上人口","100","総数","100","総数","20000","長野県","1975000000","1975年","人","1552988"
"320","15歳以上人口","100","総数","100","総数","20000","長野県","1980000000","1980年","人","1615312"
"320","15歳以上人口","100","総数","100","総数","20000","長野県","1985000000","1985年","人","1690367"
"320","15歳以上人口","100","総数","100","総数","20000","長野県","1990000000","1990年","人","1763331"
"320","15歳以上人口","100","総数","100","総数","20000","長野県","1995000000","1995年","人","1838390"
"320","15歳以上人口","100","総数","100","総数","20000","長野県","2000000000","2000年","人","1879702"
"320","15歳以上人口","100","総数","100","総数","20000","長野県","2005000000","2005年","人","1878301"
"320","15歳以上人口","100","総数","100","総数","20000","長野県","2010000000","2010年","人","1850984"
"320","15歳以上人口","100","総数","100","総数","20000","長野県","2015000000","2015年","人","1812950"
"320","15歳以上人口","100","総数","100","総数","20000","長野県","2020000000","2020年","人","1765371"
"320","15歳以上人口","100","総数","100","総数","20000","長野県","2015000010","2015年_不詳補完値","人","1812950"
"320","15歳以上人口","100","総数","100","総数","20000","長野県","2020000010","2020年_不詳補完値","人","1765371"
"320","15歳以上人口","100","総数","100","総数","21000","岐阜県","1950000000","1950年","人","1029891"
"320","15歳以上人口","100","総数","100","総数","21000","岐阜県","1955000000","1955年","人","1057446"
"320","15歳以上人口","100","総数","100","総数","21000","岐阜県","1960000000","1960年","人","1150385"
"320","15歳以上人口","100","総数","100","総数","21000","岐阜県","1965000000","1965年","人","1263929"
"320","15歳以上人口","100","総数","100","総数","21000","岐阜県","1970000000","1970年","人","1332094"
"320","15歳以上人口","100","総数","100","総数","21000","岐阜県","1975000000","1975年","人","1404795"
"320","15歳以上人口","100","総数","100","総数","21000","岐阜県","1980000000","1980年","人","1489267"
"320","15歳以上人口","100","総数","100","総数","21000","岐阜県","1985000000","1985年","人","1579731"
"320","15歳以上人口","100","総数","100","総数","21000","岐阜県","1990000000","1990年","人","1677927"
"320","15歳以上人口","100","総数","100","総数","21000","岐阜県","1995000000","1995年","人","1752503"
"320","15歳以上人口","100","総数","100","総数","21000","岐阜県","2000000000","2000年","人","1784232"
"320","15歳以上人口","100","総数","100","総数","21000","岐阜県","2005000000","2005年","人","1799707"
"320","15歳以上人口","100","総数","100","総数","21000","岐阜県","2010000000","2010年","人","1782199"
"320","15歳以上人口","100","総数","100","総数","21000","岐阜県","2015000000","2015年","人","1753002"
"320","15歳以上人口","100","総数","100","総数","21000","岐阜県","2020000000","2020年","人","1698966"
"320","15歳以上人口","100","総数","100","総数","21000","岐阜県","2015000010","2015年_不詳補完値","人","1753002"
"320","15歳以上人口","100","総数","100","総数","21000","岐阜県","2020000010","2020年_不詳補完値","人","1698966"
"320","15歳以上人口","100","総数","100","総数","22000","静岡県","1950000000","1950年","人","1628760"
"320","15歳以上人口","100","総数","100","総数","22000","静岡県","1955000000","1955年","人","1749170"
"320","15歳以上人口","100","総数","100","総数","22000","静岡県","1960000000","1960年","人","1904318"
"320","15歳以上人口","100","総数","100","総数","22000","静岡県","1965000000","1965年","人","2136202"
"320","15歳以上人口","100","総数","100","総数","22000","静岡県","1970000000","1970年","人","2324662"
"320","15歳以上人口","100","総数","100","総数","22000","静岡県","1975000000","1975年","人","2483144"
"320","15歳以上人口","100","総数","100","総数","22000","静岡県","1980000000","1980年","人","2613733"
"320","15歳以上人口","100","総数","100","総数","22000","静岡県","1985000000","1985年","人","2778889"
"320","15歳以上人口","100","総数","100","総数","22000","静岡県","1990000000","1990年","人","2975156"
"320","15歳以上人口","100","総数","100","総数","22000","静岡県","1995000000","1995年","人","3117915"
"320","15歳以上人口","100","総数","100","総数","22000","静岡県","2000000000","2000年","人","3197830"
"320","15歳以上人口","100","総数","100","総数","22000","静岡県","2005000000","2005年","人","3250528"
"320","15歳以上人口","100","総数","100","総数","22000","静岡県","2010000000","2010年","人","3231722"
"320","15歳以上人口","100","総数","100","総数","22000","静岡県","2015000000","2015年","人","3196287"
"320","15歳以上人口","100","総数","100","総数","22000","静岡県","2020000000","2020年","人","3155540"
"320","15歳以上人口","100","総数","100","総数","22000","静岡県","2015000010","2015年_不詳補完値","人","3196287"
"320","15歳以上人口","100","総数","100","総数","22000","静岡県","2020000010","2020年_不詳補完値","人","3155540"
"320","15歳以上人口","100","総数","100","総数","23000","愛知県","1950000000","1950年","人","2269648"
"320","15歳以上人口","100","総数","100","総数","23000","愛知県","1955000000","1955年","人","2572059"
"320","15歳以上人口","100","総数","100","総数","23000","愛知県","1960000000","1960年","人","3059749"
"320","15歳以上人口","100","総数","100","総数","23000","愛知県","1965000000","1965年","人","3648679"
"320","15歳以上人口","100","総数","100","総数","23000","愛知県","1970000000","1970年","人","4076521"
"320","15歳以上人口","100","総数","100","総数","23000","愛知県","1975000000","1975年","人","4385896"
"320","15歳以上人口","100","総数","100","総数","23000","愛知県","1980000000","1980年","人","4664518"
"320","15歳以上人口","100","総数","100","総数","23000","愛知県","1985000000","1985年","人","5005390"
"320","15歳以上人口","100","総数","100","総数","23000","愛知県","1990000000","1990年","人","5441104"
"320","15歳以上人口","100","総数","100","総数","23000","愛知県","1995000000","1995年","人","5738121"
